5452	8918	6285	2038	1256	7303	9391	4061	8042	9787
3065	4439	9682	5756	8741	9499	7560	2991	7929	1716
8975	5570	83	5734	8051	381	1769	4003	7463	7240
6154	7386	9362	8531	5480	7141	82	1298	403	1526
2391	1997	1873	7513	9852	8706	5432	7255	2692	6082
6732	6542	4111	4962	4850	977	198	6907	8759	3233
6762	2077	821	2991	9967	8175	4158	7096	3643	4669
438	3290	7080	3970	4769	2130	9559	4836	490	1245
8815	2076	2460	4468	7332	8435	4133	1118	3179	2130
3890	530	26	6172	5284	8165	8167	1859	6831	2761
359	9558	2310	2442	9460	5730	2772	1783	4152	8125
1894	9802	3723	2133	8782	4732	6155	1307	5661	123
3749	3001	5092	858	141	5535	1023	9446	921	9337
2437	3567	4062	2599	6563	1222	94	1251	1503	2059
6204	8472	4786	6002	9596	9381	4034	2189	473	3597
4426	3410	9612	3360	4930	1516	9297	7173	4719	4690
4978	2214	6931	3690	9520	734	4256	7655	1870	3901
4739	8317	1884	1987	6490	3223	1973	5728	4407	555
9323	7122	5389	887	7628	2540	5540	7326	8939	5627
7171	9343	6886	5915	4402	6172	2065	9474	4488	3110
5343	4759	7450	9524	5353	9289	3353	4269	5531	5644
4967	1819	3251	5947	4562	486	2371	1342	7051	2316
185	866	1710	7443	9568	9444	7210	3769	9118	5646
8611	418	5558	8337	110	8052	8875	767	41	7051
7622	7689	847	7876	5979	9963	6208	5857	3516	3082
2802	1748	2517	7158	1927	1944	8086	2404	9320	8407
4541	213	6624	3703	9426	5572	1449	3912	4060	3580
4691	3174	8201	2057	2971	4293	8998	9380	7830	5952
8476	9565	2	1185	3942	3884	9078	281	9435	3460
4198	1398	8161	9082	9390	7777	6346	7785	7227	7884
9189	6297	460	9271	1202	4156	3945	3077	8834	6456
9967	7194	8296	6368	6191	9189	6973	9838	4059	475
5559	6135	936	3286	706	8166	4929	1294	2221	8453
8233	2827	3729	7101	8881	2430	663	1820	6939	2062
2725	1229	7661	3811	4068	5051	1440	8840	4572	3672
3361	328	2447	9398	5082	2115	3170	9454	164	6458
2433	9415	6180	5526	9224	3896	3025	9018	5476	2152
2762	7060	8964	8329	9497	8602	8090	6456	8158	2028
9447	5562	8700	8791	1861	9953	7531	3677	1626	9951
6239	1295	4433	5585	5854	3079	7856	1647	887	5227
8172	5191	7419	9903	229	750	7450	7984	6487	3280
2513	4179	8384	6649	8251	4700	1016	9815	8417	7534
1814	973	185	8844	162	1575	2401	2180	6168	162
8983	4355	5335	3276	7794	4384	1596	8745	9054	9759
8507	118	8407	9545	6092	8119	639	9474	1878	4307
6975	648	9035	2051	490	1417	4461	2481	2046	7339
7808	6161	8668	8738	9664	1448	1421	6851	8864	4502
9938	4350	7145	3256	6524	9164	7092	9109	9849	5873
8815	7718	1541	6345	3762	8473	8924	2642	6687	1816
9630	4027	1770	5879	8345	2367	5358	555	7365	312
5694	2296	5803	3836	3754	1189	3803	6451	9692	3696
9111	6008	6553	5824	9087	4709	7089	7476	134	604
5131	9080	6759	5401	4099	2412	248	3325	4651	6666
2459	5162	1170	707	2305	237	6115	7888	762	9807
8676	3644	2576	2072	5587	7187	3520	7813	4918	5605
6480	7775	8901	7287	5753	5463	683	5593	5400	3172
8967	2274	5647	6701	9903	1734	4017	3160	2358	4887
6838	247	5769	5198	3578	719	870	6110	6479	9371
3095	5650	2522	8319	9182	2148	9669	8615	9297	4535
9156	5703	8664	6439	1502	120	9981	7451	5277	4743
6489	2004	3339	5751	6084	1682	176	1651	4688	1160
8980	1737	3090	2238	1147	2280	8031	9728	2542	1753
4484	8505	8480	5942	4520	2768	5521	6248	894	3563
1713	355	4666	9891	8634	2221	4854	8441	9860	9309
4390	3097	2440	2000	452	3519	9973	7057	3116	745
816	8893	3145	3973	594	3137	760	5002	8595	8227
7414	2691	3166	452	9566	9115	4064	4425	5252	8879
5380	9707	1814	2255	9169	2003	8701	6215	3122	9710
691	9701	4435	9676	8381	9377	5872	5169	9560	6515
7862	9186	8573	9019	1670	8966	8070	6776	1479	8256
1420	4235	7898	1728	1843	3685	9643	622	6159	1190
2986	1017	9482	2740	6547	1496	1634	4119	9180	4719
43	3213	1808	2399	155	5616	2198	9457	165	8160
3404	7703	1657	3061	5300	3103	7236	7741	3551	4447
5859	4400	7801	9571	3237	8358	5145	8998	8293	8773
4918	8470	5386	84	8704	5707	5345	365	7848	2826
9634	6641	4388	9965	4305	3755	7653	4171	7591	7956
8181	8556	540	6256	2844	5609	540	4099	731	3826
2032	9916	8212	2270	5611	415	746	7605	7539	217
3415	3810	3790	3685	6251	4208	1376	3087	3632	9129
8768	1387	7044	3	1532	1779	6186	7450	2166	7192
3584	6098	8556	9541	7245	2755	6818	3262	8994	902
5465	5085	7783	5304	8863	9141	8099	8447	3398	405
9061	7350	6873	1006	8024	6355	7089	5256	8451	1064
4313	9149	8862	9747	4970	81	7610	4837	919	8906
8929	5832	3816	3529	9336	5156	5610	958	5746	2615
6754	5933	335	9096	1452	3420	2157	6591	2534	9141
7684	3832	9213	1195	3556	6498	7835	1986	5454	1485
3255	6369	2326	3929	5007	7738	9394	9932	3509	721
3460	4246	6413	3310	9825	7308	1527	304	5646	2208
5287	3395	3590	3700	1845	1097	9001	4025	4735	3447
3885	7574	6275	2519	8114	6789	5906	4793	9344	374
5368	2316	1327	2470	8221	1379	2642	3440	7069	9664
1364	2015	289	9856	8093	2088	7341	7630	9857	3271
1363	7927	9202	3432	2829	2270	9446	8404	8681	7320
5179	2110	4097	9473	6490	6724	980	8542	8482	5815
3398	8939	2692	7140	5543	1401	4745	9337	6444	6065
1692	8680	9095	6502	563	7419	6867	8807	1048	8800
8011	7225	9331	9892	2624	3011	6101	4257	4116	6636
9438	8535	7266	1761	7401	3738	447	9328	1522	5937
2393	3727	3882	7587	9497	9937	2933	7060	6923	8615
9171	2921	3368	8801	7189	3185	9904	6324	7336	5025
3030	4141	8005	8425	6061	7906	786	8931	6881	7196
3209	2939	6212	8046	5757	3831	2020	1857	3298	5259
9115	9024	4144	9706	5235	4079	8130	2905	5472	5038
9126	8912	8392	1345	4923	4961	345	4578	5272	1066
4743	4281	5014	1890	7054	8802	7323	4261	577	9102
1596	9782	3385	187	9803	1826	7042	1124	9816	6699
3130	264	5659	5773	2244	5916	2735	2540	8523	7733
9525	222	2026	7747	5067	1621	7030	8985	3780	5122
7730	5373	1196	3274	7207	2067	2644	4721	9734	9540
2832	2069	1740	5328	4219	6281	2655	7201	1149	5634
7922	8876	6554	6722	1172	3107	3889	9622	5128	7027
2390	1592	917	8109	1580	7187	6441	5737	9818	8858
4002	2533	8634	2224	7614	2575	3250	3508	2967	54
501	2534	5299	9300	222	774	9313	1633	2423	8661
428	299	6804	192	9371	5542	8847	6776	1749	8555
2411	876	1936	1515	8798	8776	2656	6358	661	5417
5072	4714	3906	2806	4759	1942	2652	4189	596	8105
9524	4495	474	7438	5853	1044	988	1573	6527	3333
4191	1665	7982	57	5126	4438	9701	6776	5815	1570
5656	5884	8452	4931	1986	622	9922	6118	5710	5761
9910	4642	2166	2482	5515	3798	2877	5254	9518	9116
4938	8518	4791	3055	6289	8973	1900	6988	7242	435
2743	26	6072	1695	2843	1766	6182	7114	7617	4336
2196	5815	6612	9463	5424	9552	4793	6762	7836	1383
4148	2143	753	3916	4154	460	9203	4565	71	9480
7811	2691	1192	5974	5713	9929	5567	9593	3087	6936
158	389	181	4822	6046	6695	9728	9495	5295	9382
3014	534	1382	5305	2025	1325	4287	4225	2772	3496
1882	4499	3977	3325	3368	4210	4942	6564	8058	3391
7805	3057	4661	1555	3150	8676	4668	9538	2343	8165
9270	4684	7575	1024	7229	5660	7935	9210	514	6425
5287	2349	6252	6900	7287	8290	7554	1757	5138	8817
9983	9004	3481	7811	1645	1871	3142	6044	2376	2678
4221	997	5208	9852	9056	7783	6788	7676	8709	483
8261	528	8339	1569	8663	7612	4717	2846	7431	6989
7498	9765	3980	6317	8958	9932	2702	4544	6633	107
2389	2345	546	5173	1248	5374	8660	3716	4754	2013
1001	4632	6464	9123	945	2550	5699	2750	8896	8654
7859	7958	380	767	5099	7866	9375	2446	4824	2452
6745	8510	1634	6842	7381	2570	4761	4530	9876	4508
4021	3581	7280	5414	8749	5913	5115	8875	8610	2856
1633	929	5847	1680	1547	829	1435	8870	2555	9433
1478	6830	9420	8741	42	136	2181	301	9199	1248
538	2993	5206	1455	6368	7075	6512	9697	7428	4807
537	804	5488	3795	108	3241	5546	6719	1860	5237
8633	1766	3005	2159	1596	2761	9755	9574	2373	401
4882	1083	608	8357	5237	698	4520	6146	8586	3337
8185	5257	1812	6048	5082	7818	7515	9633	6663	3999
3481	6709	4680	4410	1484	3279	5847	3329	6956	1071
237	6991	8001	7905	5106	8101	7814	9707	7577	3972
6103	7659	6345	8628	8533	3914	8723	9449	6765	6030
8419	8501	4596	2494	8195	6378	5044	2770	5868	9046
6246	4507	4935	8801	7068	9002	9168	2691	3356	8531
4474	898	1309	7724	8017	7120	7967	1459	4503	4331
6140	7693	6302	3260	7706	688	5063	326	887	8900
8597	8881	7795	3746	6647	5551	6162	8757	7421	6201
8867	4691	5627	9549	1342	7089	7584	1770	2879	5851
4087	80	6172	4543	355	5763	906	5504	4886	2230
8668	6756	8951	4426	1345	9590	9270	1762	4143	6361
2429	9010	3596	3576	2830	5563	4882	3332	2024	2173
5250	7163	568	7945	4933	6297	7853	381	4102	2251
6239	607	4434	3620	3907	1113	5821	6179	8649	9549
7871	7417	9082	319	8098	2067	3131	1497	5936	2178
913	4347	6566	5039	3309	2841	5032	8618	831	3953
5824	8389	2181	1709	2556	8986	5433	4253	8804	1087
117	4918	7642	501	1347	3272	7039	6467	5720	7575
1581	9356	2203	5995	4792	6125	1461	7312	8035	6093
3689	7576	4233	6248	5388	6916	5738	8784	824	6380
6293	5579	8673	2106	2446	6328	5108	1716	6760	7251
4895	8395	7539	3026	9474	3146	642	1829	1833	4036
1075	3427	1721	4753	2008	8507	9800	7873	5610	1600
6231	830	2720	2401	3806	1193	756	9270	2959	9350
6982	1795	1059	3971	795	7674	4217	793	3636	6762
8446	4184	1027	9745	7225	5295	8684	5567	3006	4080
6300	3650	1023	3778	6121	3076	971	2923	4716	7861
3514	7235	4639	6268	7267	7841	7585	1755	7003	7855
4179	1012	915	5600	4866	5435	1707	3576	7279	8896
1131	5333	887	2226	6039	1458	3324	9905	9430	2963
977	6000	8051	1994	2294	6915	6745	4706	5955	124
2075	470	8742	215	334	5736	1752	2392	1721	6747
6192	7902	9968	706	3917	899	6425	7952	9836	3629
8406	4309	1439	4935	848	8468	6006	5104	5268	4045
1994	6120	992	8944	1224	3064	3316	2550	584	4313
2890	2998	9537	3893	461	6140	7655	9144	6116	6029
8763	1808	769	4988	1338	1607	1033	4078	4354	7977
9916	4660	8264	1398	1702	2031	9368	597	8960	2095
3318	1405	7694	4914	2845	6556	9605	297	6951	9865
6038	9667	3395	7533	5120	6347	8248	7577	9093	6960
8740	1547	8195	2132	7844	9061	9948	8995	721	2499
7089	6553	9197	1505	6612	4746	9219	3055	6583	1466
1939	9427	2862	3004	1004	7892	2030	8018	6452	5375
2879	4667	8785	3342	9999	8472	4743	4242	4400	4608
8726	9363	3170	7590	6951	8982	8161	4537	715	5857
4697	7693	8679	197	844	2747	6799	914	9765	8552
4700	8265	2395	9609	2677	9193	2057	7035	1772	1338
3353	3748	980	4271	4512	879	1092	2105	4307	1798
4049	4384	819	6876	9963	1605	4321	7534	4577	1278
3568	9508	1498	4433	4601	8180	9906	7167	622	755
6736	1406	4697	2922	6125	9822	9655	8549	7636	2235
6774	4086	5502	9198	3375	1619	4792	9487	5133	8207
5901	542	9686	3320	1745	2241	3180	5153	2078	3857
286	555	9635	874	3401	4221	5326	8642	2283	7386
22	490	1493	1627	8870	7428	5697	6271	6568	889
1494	6178	9315	4555	1380	9462	8707	8864	5111	8793
9240	2140	8037	721	4533	360	9528	4247	222	266
946	7729	8130	6915	8245	6152	1582	6257	9280	8034
6389	3491	9702	2309	3483	4195	8587	4325	2157	5122
6072	7365	6746	6940	787	909	7143	5672	8671	5092
481	2943	8407	5900	40	6737	3107	8596	9783	2715
9255	4886	1945	8357	1628	7198	7537	8636	1990	6834
6620	6621	7827	3135	7155	8002	6400	3493	8599	2051
3971	4093	5830	9601	2168	8949	2884	872	8361	3116
6084	4623	2665	6480	1305	8327	9794	2411	4354	705
4974	8979	4757	2014	8956	11	1281	4736	9644	6578
9576	4863	5534	65	6930	789	1258	5488	2232	5026
6794	9348	7633	9996	3691	2537	5598	8950	554	2769
3974	9168	1548	7242	622	4422	1572	3098	4725	8764
6355	4739	1962	6097	9847	1297	1703	3488	7526	3761
8558	4800	309	862	5977	2006	7934	2561	4581	5455
9593	4959	4283	2958	8282	8890	5100	618	4306	7177
6870	7215	738	8664	1466	9711	2140	2811	9052	2102
7686	2252	9254	3987	6026	7779	3529	2325	8436	5390
3064	6810	6598	7692	8057	8925	3977	5725	603	3032
8928	3730	2911	3977	9875	4329	1943	2887	8849	1790
3311	1414	723	1146	7778	7681	2052	5670	1332	4702
6886	3613	4981	5870	8554	5137	423	7906	3913	18
3610	1164	174	4558	6729	4411	2215	2361	19	8053
9007	1557	1591	9916	9681	1226	7488	6544	3514	6202
5946	9141	1539	9207	5563	2661	9932	1783	4578	2316
9580	9383	2842	3295	8001	3407	3580	7575	699	3663
7444	1359	713	5429	9896	5521	617	445	8572	3402
1497	614	4318	2460	4228	6173	2329	5197	8234	1128
8359	4182	9950	4060	594	8062	2655	27	4196	5262
1878	5942	7303	5171	8947	9506	4664	9229	8293	3038
7369	9845	4537	7203	4928	8689	547	9455	4272	7375
5510	4394	3489	954	2452	2026	5466	2900	2899	7866
8400	8018	9163	2160	7206	6419	5443	8510	1689	9012
265	1171	8736	6952	5866	6974	8893	5070	8945	2593
503	8452	6839	5369	5258	1602	6980	7677	163	918
5386	4098	1609	1967	9010	6268	5494	2179	3805	3552
9468	794	1036	5375	1988	3245	2272	1135	2462	5847
993	7695	3654	9983	5006	5039	5393	6125	1196	7957
7172	5220	5083	9128	1741	8573	8367	9426	5334	4637
3031	8437	2210	2976	4119	2446	3436	7036	3698	9218
6674	4249	1880	6429	8345	706	3779	9993	3655	3958
7603	9215	6418	1147	4545	8384	3301	9733	7157	6578
976	743	1805	2325	365	647	1973	6018	9736	9811
9661	7812	1738	2875	5101	7221	1324	3773	9749	1452
9589	3606	4170	8341	1261	8891	2998	7988	5478	3127
4284	9087	3624	7299	7746	2874	170	621	9575	6669
3321	2240	4437	2182	2884	5796	5392	9515	4869	2590
3213	1193	2642	26	7830	5900	9412	2770	7806	730
1178	8338	3144	9019	3883	755	6405	6785	451	9244
5557	7825	9344	1558	6045	4302	5224	6955	7528	8141
9076	1495	2047	9070	9477	9476	2348	5681	8221	4239
8202	627	3270	208	5523	603	7799	8248	6105	910
3331	8407	1047	757	4261	9363	5274	8910	7720	5575
5093	39	5222	9844	1175	4733	6092	1023	6279	9211
7379	6080	7391	5898	4748	2788	3407	4267	3380	3061
377	9945	91	2063	9451	9338	2966	8721	8295	6898
8574	6579	2134	6137	3075	5212	8166	3740	1428	7621
2659	5726	771	4858	1032	2131	1090	6607	9702	1512
4500	8908	8997	1753	7428	3834	4177	3245	6295	2431
2593	5839	1341	5454	416	3519	1559	7970	1456	4890
9504	4264	4199	4632	7911	1883	2697	5112	4269	4352
5752	4624	9533	6874	4061	1823	8105	3942	7739	1553
608	2420	161	8508	2695	2909	3728	8885	1093	8289
5757	921	5224	9793	6207	3524	7643	6217	9137	9638
3301	9408	2156	965	9435	3030	9580	832	3086	1008
922	448	6937	9348	6621	2551	2159	1859	5903	858
8239	2050	6634	4959	7222	1555	5586	1859	5191	3713
4097	2371	7359	1703	2699	542	5199	7086	5890	5686
9364	5719	2633	9591	3563	2621	9978	6067	9896	1498
8405	7576	2029	8099	6770	7051	7735	8919	7215	719
1405	6832	1563	2872	6795	7415	7988	3853	5782	3151
3525	816	9647	3881	7223	3152	9437	9878	1435	697
3466	5267	2277	439	5235	9677	6259	7224	8941	7421
9457	4095	2822	5863	7015	6028	4279	8663	7052	3441
4292	6602	555	5717	381	7842	6513	1812	3413	4265
8453	7366	2093	6853	856	1195	2642	244	9147	9623
3604	256	1926	6321	298	8254	4256	6936	374	7341
6355	1791	9385	7423	8478	3809	657	1368	405	9187
3057	3544	256	4304	5024	1711	6577	8981	6978	5337
5719	6813	3932	3482	6053	7033	5682	5967	6136	574
8660	6121	9677	6955	6781	3722	9826	4856	2973	8364
6199	4120	5912	1454	5595	1751	6780	3470	3149	9938
7639	634	917	1706	7085	9780	246	4643	2754	4529
9285	5062	1867	7058	2609	3433	1643	7625	2680	3043
4674	2075	8546	8037	4434	8544	7203	6092	4532	1304
7466	4287	4917	7944	2640	8465	3370	3628	6981	3483
2978	3557	4382	8960	7163	3217	8016	2762	2832	2531
8074	5621	623	1136	6226	2399	3238	2005	6763	3133
5901	8366	8886	6557	6632	9876	6176	134	9331	1701
9999	540	781	5526	9615	3381	978	7539	6422	6588
192	7419	6562	9812	64	1336	6595	1699	1126	3781
6943	7267	2088	9665	2817	4934	8270	5712	2760	1248
5007	3596	9114	9355	1988	1148	2235	1819	7377	9327
5577	1323	5793	5474	1116	3343	6419	7618	2367	1676
948	2837	9548	393	9425	8654	5766	1446	9114	8077
145	4280	7866	9585	9886	3869	5455	9601	146	8993
2249	3846	4408	7373	6008	6365	2449	6552	8144	9522
1031	4271	7835	3822	6023	8828	2353	6181	3847	2719
5651	6161	1093	6841	3810	839	149	9764	7803	3842
9744	8471	1501	897	3574	4847	586	6305	5486	2327
7236	648	8268	2256	6260	7050	5601	6796	8989	9970
3489	7518	9111	833	6767	5244	9118	2662	6958	1378
7490	1526	4392	7037	3961	3886	7987	778	3313	1839
5930	2691	9360	6989	1526	4347	54	7673	3365	8613
2619	6152	9761	169	1380	2355	7432	8038	9239	977
126	7200	4167	5857	2236	1658	2452	7799	7568	325
111	1341	9967	1078	110	969	5820	1144	2919	4793
6633	8875	1696	7898	6395	7088	9238	8524	3889	9344
2671	58	3221	4234	4618	6303	3260	4916	4415	9939
5872	8114	1270	8679	913	536	2090	5907	7934	2524
7055	3571	6874	4613	9350	125	713	7948	6297	5036
14	555	3640	4020	9369	9477	2635	3402	899	8126
5527	8423	7237	3652	7730	7072	5565	468	7160	6556
7417	1969	481	7002	6527	521	7179	7705	6800	4592
8346	9723	3714	5962	2186	2628	9182	3444	2986	6517
8959	9655	8934	5263	9381	2788	6193	2355	299	6888
4211	9499	7643	218	1236	8548	8073	6498	6002	7774
1666	7509	6124	838	5376	4892	2791	1425	3446	7187
5473	3554	6258	2163	563	2779	9715	7614	490	9817
8833	193	2396	3973	5019	9610	3840	1744	4895	7644
5181	7566	9183	4692	6428	1637	2788	2898	2494	5491
4693	3332	4738	4451	7877	5327	1344	3926	5862	2485
8087	48	1568	9545	5388	6766	6699	549	2868	5
3130	457	1554	185	8214	7989	2450	5410	3768	109
3918	7502	9082	7806	9571	503	1403	3584	5353	8845
4817	4391	4101	7842	7633	9071	3175	5485	9645	5798
6417	5898	8911	7631	6399	6025	1813	3803	4341	5862
2350	5687	2424	5160	2395	3094	9998	7323	5254	7574
9552	8134	4001	471	6388	7223	6974	1773	9298	4576
2585	705	3593	444	1118	3205	9116	14	2914	304
1054	2623	4664	5471	9494	4069	9479	5363	7746	2304
9218	133	5745	2406	2758	9158	4447	8637	9662	8397
1860	7148	7460	5030	3829	9314	7728	7161	6709	3900
2685	3054	7935	3060	6404	7760	3825	8939	2946	1090
2605	8951	4326	1793	9346	4800	2443	4658	6253	2056
693	9769	2624	1216	4710	4955	6572	1989	8182	7623
1252	4278	3248	6941	6035	4220	8877	9604	9687	5025
9452	9722	6140	2810	5649	8106	8883	5702	8779	5766
5249	3695	4465	7336	3297	6167	4829	9034	5620	2691
544	7012	9168	2968	1956	1160	3649	86	3365	1574
9589	601	8125	71	4719	8204	2156	5264	9335	9501
5190	8322	1134	8565	8319	1532	5796	912	3618	9138
12	2933	8184	7503	8385	8434	6079	4299	8450	5456
9841	6649	3531	5312	7703	9558	3364	9098	94	1388
6264	2640	8837	8559	3386	616	5416	3148	9128	8802
1928	1564	975	3698	4275	636	6818	2583	3271	2600
6601	7180	8598	8957	4978	3558	4404	9589	6611	4843
8696	3246	3394	4343	3728	4516	9612	1094	762	681
1379	7307	8770	5694	6962	112	7402	6930	2177	5081
1216	3105	8008	7342	6300	6072	345	7592	4304	7977
5129	5185	8573	3021	4420	7427	8211	5224	8765	3202
1322	5705	2553	9837	7540	2628	6149	787	1237	8303
7985	6374	1621	8062	1285	1222	6274	3863	9032	6523
9644	8030	5977	358	9823	300	2683	675	6087	7997
5963	2415	7701	1169	8122	8204	6834	6127	8376	2596
7073	6383	8155	1913	9220	1359	8981	7463	4215	1408
3375	2809	1035	4513	9984	1850	5692	7404	1627	4062
3463	9959	3551	5705	6092	705	6678	3552	8781	307
6493	2729	4976	1761	6138	4871	9342	4121	2725	5654
3451	9295	2474	177	8949	9778	1367	1875	1033	4986
3599	5682	6648	6844	6858	8666	2800	1366	2910	4532
7231	1777	8642	7611	6970	5404	8139	1807	4212	9132
555	1259	5748	2829	4137	3664	9064	2061	75	4338
4619	8763	7053	3715	8678	5860	172	1058	4779	7096
4586	6025	1428	7364	1074	9847	7578	4270	5739	6900
2970	4257	9992	5736	861	2625	7746	962	4718	4621
6498	250	2947	463	8671	4169	918	9648	8093	3316
286	5782	1614	6258	3099	5391	7579	1829	7596	9539
5769	8549	5251	1058	4093	8901	4964	544	7436	8143
7299	2307	7681	5384	2066	5730	2774	2459	3621	2015
2746	1344	3974	422	9815	9758	6101	6429	7335	1563
7792	5386	4200	7353	1256	2291	3170	3016	1779	2974
800	1051	5394	1945	7238	972	420	1556	237	6982
1833	915	3052	2659	3324	5524	8321	8648	2604	2550
328	1470	6230	5766	5388	5419	2606	186	1581	2177
4331	7767	570	6586	4373	1673	5704	2505	9534	7029
1568	7899	5851	4621	8790	5451	9549	9749	8206	6633
7562	516	8639	4329	709	4520	267	9910	3207	7075
3134	812	6126	8047	4688	1250	5849	530	5676	2694
125	7434	7737	4973	8238	817	8325	6378	5681	6494
4997	8379	4035	6917	8586	2458	1474	6188	4370	1858
9487	6112	3157	2804	2259	2211	5750	9273	7185	3089
1958	9318	2456	1788	635	8310	7116	1522	5454	1732
1224	4995	614	3081	2054	583	7081	260	8356	1970
9420	9731	9858	5298	5457	1928	1388	8770	5014	3536
1573	8747	3216	4665	2000	6570	978	9134	3252	6625
2129	2170	9354	6340	1759	5907	4000	2063	7715	8500
2285	6072	3347	1013	6315	5323	470	9398	6971	526
5866	3578	1568	9766	770	9362	29	2305	2008	8471
2050	1418	7580	1314	6358	490	4661	6538	9528	127
48	8124	602	8433	1784	1769	3302	276	4964	422
7100	5679	8213	1320	1126	8867	2046	8250	2415	4706
8615	8798	3794	1529	8484	1514	503	1725	4491	575
5159	7460	3155	3428	1908	4338	5085	2264	388	469
7552	7968	1220	8065	7449	4182	8553	9123	5514	6482
8967	1455	9156	1643	5166	2205	3275	315	7769	8202
6382	4103	6482	1200	5005	9687	4989	6802	996	5125
2634	3282	6390	4140	4027	3240	994	4625	9695	9067
1749	8160	1265	3575	5469	7183	5066	1693	4218	6360
940	2971	6778	3012	3498	2706	6825	2504	8072	8102
973	290	2907	3064	7819	9966	8362	8063	8106	4647
7555	7995	4199	8251	4227	7896	4444	1344	6673	9914
3293	516	3225	9615	4477	8190	6696	7424	1971	4362
1112	2343	9667	8409	389	9270	8310	8591	3834	6795
1264	1388	8248	5757	1005	199	7695	2882	7649	6227
2571	3259	3505	8392	5784	9528	1644	9626	3336	2663
5303	9258	2061	8163	5347	6551	9463	469	5856	6992
4346	4587	8754	9234	331	5123	6180	4174	3350	5974
6718	7301	1039	4176	6088	947	3403	3124	2044	7700
2109	9640	6334	1040	8372	2102	8737	4815	6378	8851
8372	9747	9186	8547	7885	3826	4294	5697	1373	638
8833	5272	6477	4679	9242	324	6006	9129	2407	6206
914	2087	8242	6221	609	2318	4581	3848	3239	449
1401	719	4362	1737	209	9050	2709	2921	8624	5517
7254	6327	1789	9598	986	2997	3077	7344	778	4633
9019	8242	5425	4622	1201	2754	8776	5750	6333	4131
5885	3439	2725	7803	3705	8300	1417	6347	3571	9355
4585	8445	1439	3747	1959	9724	6795	7787	1887	1401
1501	6432	3794	8187	7265	2307	7565	617	5310	9018
848	794	4757	5424	886	2918	7157	9699	581	4767
1669	2942	4039	6398	3982	2343	2741	9310	303	3516
8869	2884	3533	1549	8741	3568	5618	5572	2431	5017
2495	4962	4643	3796	8106	2394	2110	3501	3536	2584
9233	5936	2430	2186	7136	2076	9146	257	4947	1512
1625	2522	4406	7308	6135	3212	2684	4364	4392	7821
8183	3569	5040	9070	9167	7484	6816	6007	145	7931
7735	2035	5672	1101	9825	4414	2389	5738	4870	1979
8188	7317	1879	6688	2090	648	8136	9757	5147	818
6261	1593	876	436	3873	6373	6592	3407	8350	6020
2361	6378	2169	5668	6934	4319	6027	6958	1856	792
9445	2745	5615	4786	4514	2139	9465	5059	2660	5718
5226	5244	8131	9568	6726	5085	311	6610	7372	9295
9923	331	2477	3426	3979	5856	6586	7109	8797	892
4545	7354	1352	3997	858	9271	1973	9997	8969	7111
7767	4031	4030	1717	549	1416	575	7915	2867	8657
6153	3844	8163	3142	1594	1636	7057	3488	7275	6152
5693	836	4725	9555	9447	3934	6116	3207	4184	9818
771	7749	619	539	9057	2451	6084	5713	903	2685
7686	2740	8599	9445	2450	4187	2999	2105	653	8545
4970	753	9950	5924	7122	1571	2040	2760	8489	2572
2097	3767	7525	6611	2915	1102	7859	2215	4739	8692
5222	9702	152	3239	4430	6915	7787	6099	4395	1162
8578	2312	7352	7903	5737	6152	6636	9091	9017	4768
4075	4188	7730	5059	1904	490	6724	511	1690	6805
2263	1914	3373	7015	141	7362	4729	1102	5304	4978
9795	2018	1412	3781	7833	4019	4021	8650	2346	5663
5395	3887	1146	1205	7968	6849	175	7949	734	8220
22	8148	4203	4467	790	4603	7982	9176	4411	6524
2022	2766	4566	2361	916	6461	6235	3025	3134	7908
8023	3546	5331	6213	6443	1224	1262	7089	3948	234
9661	4786	4746	7326	1194	6965	9166	9656	8550	1258
7890	373	6021	9815	2537	4872	5350	1211	5524	4358
6188	8752	7710	8026	5487	8020	6971	3873	4844	8125
1203	4678	3838	4751	8037	1104	478	7938	792	9954
3913	1207	4366	9030	4000	4224	279	2775	9486	1635
3629	4213	2452	8724	2449	2307	3646	954	5001	9369
8777	222	9102	2278	852	8048	7081	67	7152	450
2506	8695	1120	6972	3671	3001	2580	4266	8455	208
3175	9273	5005	4986	345	9646	7061	388	8317	7544
4563	4847	7936	7106	6778	2316	3349	7117	4805	157
2615	8618	1806	5244	5170	4480	2007	3925	7429	2574
4825	4477	5334	7624	410	7356	1107	8656	4839	6041
8829	4470	1758	4876	2690	7319	8070	3339	6725	5647
8700	4159	7589	7984	321	3583	2524	3361	9686	937
6439	7949	9202	2396	6579	3853	6975	5336	7772	7442
9142	8705	860	5997	1396	8561	8835	1177	9378	4361
1533	9663	5249	9967	2274	9430	474	4538	4236	4787
5165	589	3086	514	3793	5242	2418	4590	2553	5416
8196	4586	4985	5502	1427	1434	9455	8022	536	4725
220	8941	9615	3987	333	1360	3481	1241	4097	3021
9264	600	6057	177	6498	381	7768	7587	9356	963
1828	7185	8132	6689	3181	5403	6262	6643	1283	7111
7396	8757	2754	8643	4855	7407	8032	1899	9867	9162
2501	6580	7419	5401	6568	8630	7731	1212	7133	4496
1780	9384	4304	7505	9140	2463	4625	2703	9089	2534
4883	2702	2048	9292	424	4670	5472	3877	4149	4211
585	4078	8884	3349	135	4918	6390	2800	3649	1735
